cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
3,17438,1,201103,9,17.0,103.0,388.45000000000005,388.45000000000005
0,12747,11,201112,0,9.363636363636363,115.9090909090909,381.4554545454546,4196.01
0,13436,1,201112,0,12.0,76.0,196.88999999999996,196.88999999999996
3,15223,1,201104,8,8.0,98.0,454.9,454.9
3,17795,2,201106,6,23.0,170.5,175.19500000000002,350.39000000000004
0,16566,5,201111,1,3.6,72.4,122.93199999999999,614.66
3,13284,1,201101,11,12.0,79.0,196.15,196.15
7,13336,1,201109,3,51.0,559.0,795.12,795.12
0,14005,5,201111,1,16.8,495.6,574.9440000000001,2874.7200000000003
0,12600,10,201111,1,5.4,75.8,231.10399999999998,2311.04
0,15105,7,201111,1,14.428571428571429,173.0,328.4185714285714,2298.93
6,12753,6,201111,1,32.666666666666664,1896.8333333333333,3554.565,21327.39
2,13137,8,201111,1,88.0,278.25,456.30125000000004,3650.4100000000003
0,13094,12,201111,1,1.75,129.5,143.465,1721.5800000000002
0,14799,1,201110,2,13.0,146.0,157.7,157.7
3,15585,1,201106,6,31.0,320.0,455.30000000000007,455.30000000000007
3,14036,1,201102,10,38.0,268.0,626.6499999999999,626.6499999999999
2,13151,1,201102,10,74.0,363.0,1257.8700000000003,1257.8700000000003
3,18119,1,201100,12,30.0,125.0,181.11999999999998,181.11999999999998
0,14470,2,201111,1,21.5,96.5,230.59499999999997,461.18999999999994
7,12865,2,201111,1,47.5,462.5,784.1149999999998,1568.2299999999996
0,16354,2,201110,2,19.5,75.0,197.89999999999998,395.79999999999995
7,16771,5,201111,1,50.8,295.4,446.962,2234.81
0,16720,1,201111,1,27.0,182.0,155.23999999999998,155.23999999999998
7,16014,3,201111,1,48.333333333333336,88.33333333333333,220.7933333333333,662.3799999999999
3,13132,1,201103,9,3.0,20.0,77.3,77.3
6,16814,21,201111,1,15.380952380952381,131.57142857142858,309.4857142857142,6499.199999999999
7,13974,1,201110,2,28.0,249.0,413.59,413.59
7,17385,1,201111,1,47.0,201.0,261.11000000000007,261.11000000000007
0,16987,7,201112,0,18.428571428571427,57.42857142857143,232.15,1625.05
0,17628,1,201109,3,5.0,79.0,75.75000000000001,75.75000000000001
0,13954,2,201112,0,11.0,72.0,194.71,389.42
2,17571,4,201110,2,74.5,226.0,374.31500000000005,1497.2600000000002
0,15811,6,201111,1,22.166666666666668,178.5,369.77000000000004,2218.6200000000003
3,17194,1,201100,12,25.0,112.0,226.78000000000003,226.78000000000003
0,13866,1,201109,3,7.0,57.0,145.67,145.67
3,15668,1,201105,7,1.0,72.0,76.32000000000001,76.32000000000001
0,17668,2,201112,0,7.5,46.5,173.875,347.75
3,14483,1,201103,9,9.0,97.0,137.10000000000002,137.10000000000002
6,13098,28,201112,0,20.428571428571427,570.2857142857143,1031.5157142857145,28882.440000000006
7,13356,1,201109,3,42.0,325.0,768.2400000000001,768.2400000000001
0,16513,4,201112,0,8.75,101.75,218.64750000000004,874.5900000000001
0,15874,7,201110,2,17.142857142857142,362.0,629.4114285714286,4405.88
0,17997,8,201109,3,20.625,281.25,237.63374999999996,1901.0699999999997
3,17925,1,201100,12,1.0,72.0,244.08,244.08
0,17153,1,201111,1,14.0,104.0,213.77999999999997,213.77999999999997
6,18092,11,201112,0,8.090909090909092,386.54545454545456,824.3872727272727,9068.26
0,15428,1,201111,1,6.0,102.0,93.78,93.78
0,15385,1,201110,2,12.0,161.0,316.88,316.88
0,16325,3,201110,2,5.333333333333333,54.666666666666664,168.58,505.74
3,17234,1,201106,6,14.0,55.0,149.89,149.89
0,16711,5,201112,0,4.4,166.6,330.206,1651.03
7,12475,1,201110,2,35.0,532.0,669.38,669.38
0,13351,1,201110,2,15.0,116.0,323.94,323.94
0,16596,2,201111,1,6.0,48.5,125.075,250.15
0,12938,1,201111,1,9.0,140.0,114.14,114.14
7,12740,1,201110,2,27.0,342.0,427.5999999999999,427.5999999999999
2,17968,1,201100,12,85.0,160.0,277.34999999999997,277.34999999999997
0,13860,5,201112,0,15.2,118.2,249.17999999999998,1245.8999999999999
3,13395,1,201106,6,21.0,336.0,307.72,307.72
0,13068,2,201111,1,1.0,100.0,172.0,344.0
0,15990,2,201110,2,26.0,221.5,396.05500000000006,792.1100000000001
2,13635,1,201110,2,62.0,677.0,1071.0300000000002,1071.0300000000002
3,15049,1,201103,9,3.0,63.0,121.17000000000002,121.17000000000002
0,13992,1,201111,1,5.0,64.0,76.8,76.8
3,13703,1,201101,11,1.0,10.0,99.5,99.5
0,14865,2,201112,0,2.0,54.0,26.1,52.2
6,15159,30,201112,0,23.566666666666666,380.1666666666667,620.3710000000003,18611.13000000001
0,13816,2,201111,1,13.0,132.5,249.83500000000004,499.6700000000001
0,12649,3,201108,4,9.666666666666666,194.33333333333334,189.83666666666667,569.51
0,15421,4,201110,2,13.25,125.0,237.59000000000003,950.3600000000001
3,16727,1,201100,12,46.0,177.0,272.81999999999994,272.81999999999994
0,17538,1,201111,1,9.0,134.0,98.42000000000002,98.42000000000002
