Country,CustomerID,Description,InvoiceDate,InvoiceNo,Quantity,StockCode,UnitPrice
United Kingdom,customer7,JUMBO BAG PAISLEY PARK,2018-07-11,70085,20,23581,1.79
United Kingdom,customer7,SILVER FISHING GNOME ,2018-07-11,70085,9,21129,6.95
United Kingdom,customer7,MIRROR CORNICE,2018-07-11,70085,1,22770,14.95
United Kingdom,customer7,PANTRY PASTRY BRUSH,2018-07-11,70085,2,22982,1.25
United Kingdom,customer7,HOME BUILDING BLOCK WORD,2018-07-11,70085,8,21754,5.95
United Kingdom,customer7,HEART IVORY TRELLIS SMALL,2018-07-11,70085,1,22297,1.25
United Kingdom,customer7,DECORATIVE FLORE BATHROOM BOTTLE,2018-07-11,70085,1,21775,2.51
United Kingdom,customer7,PAPER BUNTING RETROSPOT,2018-07-11,70085,12,22090,5.91
United Kingdom,customer7,RETRO COFFEE MUGS ASSORTED,2018-07-11,70085,24,37370,1.06
United Kingdom,customer29,VINTAGE  2 METER FOLDING RULER,2018-02-02,70086,12,23188,1.65
United Kingdom,customer29,WHITE SKULL HOT WATER BOTTLE ,2018-02-02,70086,1,21479,3.75
United Kingdom,customer29,SILK PURSE BABUSHKA RED,2018-02-02,70086,2,22451,3.35
United Kingdom,customer29,LUNCH BAG CARS BLUE,2018-02-02,70086,10,20728,1.65
United Kingdom,customer29,VINTAGE UNION JACK BUNTING,2018-02-02,70086,4,21621,8.5
United Kingdom,customer29,BOX OF 6 MINI 50'S CRACKERS,2018-02-02,70086,16,23319,2.49
United Kingdom,customer29,HOT WATER BOTTLE I AM SO POORLY,2018-02-02,70086,2,22835,4.65
United Kingdom,customer29,"ART LIGHTS,FUNK MONKEY",2018-02-02,70086,480,79302M,2.95
United Kingdom,customer29,FLOWERS  STICKERS,2018-02-02,70086,8,21676,0.85
United Kingdom,customer29,ALARM CLOCK BAKELIKE PINK,2018-02-02,70086,1,22728,3.75
United Kingdom,customer29,POTTERING IN THE SHED METAL SIGN,2018-02-02,70086,12,21174,4.21
United Kingdom,customer29,YELLOW GIANT GARDEN THERMOMETER,2018-02-02,70086,1,22928,11.87
United Kingdom,customer29,CERAMIC HEART FAIRY CAKE MONEY BANK,2018-02-02,70086,2,22645,1.45
United Kingdom,customer29,GARDENERS KNEELING PAD KEEP CALM ,2018-02-02,70086,12,23301,1.65
United Kingdom,customer29,ASS FLORAL PRINT MULTI SCREWDRIVER,2018-02-02,70086,32,47503A,0.42
United Kingdom,customer29,JAM MAKING SET WITH JARS,2018-02-02,70086,12,22960,4.25
United Kingdom,customer29,NATURAL SLATE HEART CHALKBOARD ,2018-02-02,70086,2,22457,2.95
United Kingdom,customer29,BOTTLE BAG RETROSPOT ,2018-02-02,70086,36,22377,4.21
United Kingdom,customer29,WRAP CHRISTMAS SCREEN PRINT,2018-02-02,70086,6,22049,0.42
United Kingdom,customer29,METAL SIGN TAKE IT OR LEAVE IT ,2018-02-02,70086,24,22413,2.95
United Kingdom,customer29,ROUND SNACK BOXES SET OF 4 SKULLS,2018-02-02,70086,1,22327,2.95
United Kingdom,customer29,VINTAGE SNAP CARDS,2018-02-02,70086,5,21790,0.85
United Kingdom,customer29,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2018-02-02,70086,6,21673,1.25
United Kingdom,customer28,ENAMEL BREAD BIN CREAM,2018-05-05,70087,3,22424,10.95
United Kingdom,customer28,HAND WARMER BIRD DESIGN,2018-05-05,70087,6,22867,2.1
United Kingdom,customer28,HEART OF WICKER LARGE,2018-05-05,70087,2,22470,2.55
United Kingdom,customer28,HEART OF WICKER LARGE,2018-05-05,70087,24,22470,2.55
United Kingdom,customer28,CARD GINGHAM ROSE ,2018-05-05,70087,3,22984,0.42
United Kingdom,customer28,SINGLE HEART ZINC T-LIGHT HOLDER,2018-05-05,70087,4,84970L,0.95
United Kingdom,customer28,3D HEARTS  HONEYCOMB PAPER GARLAND,2018-05-05,70087,4,21188,5.91
United Kingdom,customer28,PAPER CHAIN KIT 50'S CHRISTMAS ,2018-05-05,70087,1,22086,2.55
United Kingdom,customer28,CRYSTAL STUD EARRINGS CLEAR DISPLAY,2018-05-05,70087,10,90058A,0.38
United Kingdom,customer28,SWEETHEART CAKESTAND 3 TIER,2018-05-05,70087,6,22776,9.95
United Kingdom,customer28,36 PENCILS TUBE RED RETROSPOT,2018-05-05,70087,4,20979,1.25
United Kingdom,customer28,ANTIQUE SILVER BAUBLE LAMP  ,2018-05-05,70087,8,23085,10.4
United Kingdom,customer28,PINK POLKADOT BOWL,2018-05-05,70087,24,20677,1.25
United Kingdom,customer28,DOORMAT HEARTS,2018-05-05,70087,1,48194,7.95
United Kingdom,customer28,CHILDRENS APRON SPACEBOY DESIGN,2018-05-05,70087,4,22367,1.95
United Kingdom,customer28,ASSORTED COLOUR BIRD ORNAMENT,2018-05-05,70087,1,84879,1.69
United Kingdom,customer28,BUBBLEGUM RING ASSORTED,2018-05-05,70087,25,23310,0.42
United Kingdom,customer28,VINTAGE UNION JACK CUSHION COVER,2018-05-05,70087,8,21622,4.95
United Kingdom,customer28,JUMBO BAG VINTAGE LEAF,2018-05-05,70087,6,23202,2.08
United Kingdom,customer28,PINK HEART SHAPE EGG FRYING PAN,2018-05-05,70087,2,84050,1.25
United Kingdom,customer28,FRENCH GARDEN SIGN BLUE METAL,2018-05-05,70087,4,22673,2.51
United Kingdom,customer28,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2018-05-05,70087,1,22772,1.25
United Kingdom,customer28,CURIOUS IMAGES GIFT WRAP SET,2018-05-05,70087,1,85032C,2.1
United Kingdom,customer28,PACK OF 72 RETROSPOT CAKE CASES,2018-05-05,70087,3,21212,0.42
United Kingdom,customer28,FELT TOADSTOOL  SMALL,2018-05-05,70087,1,22255,1.66
United Kingdom,customer28,BAG 500g SWIRLY MARBLES,2018-05-05,70087,12,21705,1.65
United Kingdom,customer3,ZINC FOLKART SLEIGH BELLS,2018-11-18,70088,2,35970,4.21
United Kingdom,customer3,RED HANGING HEART T-LIGHT HOLDER,2018-11-18,70088,1,21733,2.55
United Kingdom,customer3,CHARLIE & LOLA WASTEPAPER BIN FLORA,2018-11-18,70088,3,85183B,1.25
United Kingdom,customer3,CLASSIC METAL BIRDCAGE PLANT HOLDER,2018-11-18,70088,6,21340,12.75
United Kingdom,customer3,MEASURING TAPE BABUSHKA BLUE,2018-11-18,70088,12,22453,2.95
United Kingdom,customer3,WRAP VINTAGE PETALS  DESIGN,2018-11-18,70088,4,23232,0.42
United Kingdom,customer3,COFFEE MUG DOG + BALL DESIGN,2018-11-18,70088,12,22300,5.06
United Kingdom,customer3,VICTORIAN GLASS HANGING T-LIGHT,2018-11-18,70088,10,22178,1.25
United Kingdom,customer3,JUMBO BAG ALPHABET,2018-11-18,70088,6,23201,2.08
United Kingdom,customer3,12 PENCIL SMALL TUBE WOODLAND,2018-11-18,70088,12,20973,0.65
United Kingdom,customer3,JUMBO BAG RED RETROSPOT,2018-11-18,70088,1,85099B,1.65
United Kingdom,customer3,WHITE HANGING HEART T-LIGHT HOLDER,2018-11-18,70088,1,85123a,6.77
United Kingdom,customer3,HEADS AND TAILS SPORTING FUN,2018-11-18,70088,27,22548,1.25
United Kingdom,customer3,ROSES REGENCY TEACUP AND SAUCER ,2018-11-18,70088,6,22699,2.95
United Kingdom,customer3,CUBIC MUG PINK POLKADOT,2018-11-18,70088,10,37482P,2.55
United Kingdom,customer3,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2018-11-18,70088,2,22399,1.25
United Kingdom,customer3,WOODEN HEART CHRISTMAS SCANDINAVIAN,2018-11-18,70088,12,22577,0.85
United Kingdom,customer3,SET OF 60 I LOVE LONDON CAKE CASES ,2018-11-18,70088,1,23309,0.55
United Kingdom,customer3,SET/4 SKULL BADGES,2018-11-18,70088,10,21224,2.51
United Kingdom,customer3,GIFT BAG BIRTHDAY,2018-11-18,70088,4,22820,0.65
United Kingdom,customer3,PARTY BUNTING,2018-11-18,70088,12,47566,9.32
United Kingdom,customer3,GLASS APOTHECARY BOTTLE TONIC,2018-11-18,70088,1,23013,3.95
United Kingdom,customer3,LARGE HEART MEASURING SPOONS,2018-11-18,70088,4,22195,1.65
United Kingdom,customer3,SMALL POPCORN HOLDER,2018-11-18,70088,1,22197,0.72
United Kingdom,customer3,RABBIT NIGHT LIGHT,2018-11-18,70088,3,23084,2.08
United Kingdom,customer12,FELTCRAFT CHRISTMAS FAIRY,2018-07-11,70089,24,22940,4.25
United Kingdom,customer10,FRENCH WC SIGN BLUE METAL,2018-08-25,70090,144,22670,1.25
United Kingdom,customer16,CHRISTMAS HANGING STAR WITH BELL,2018-07-12,70091,1,21810,1.25
United Kingdom,customer16,6 GIFT TAGS VINTAGE CHRISTMAS ,2018-07-12,70091,2,23353,0.83
United Kingdom,customer16,SUKI  SHOULDER BAG,2018-07-12,70091,6,21935,3.36
United Kingdom,customer16,CHRISTMAS TREE HANGING GOLD,2018-07-12,70091,40,23222,0.83
United Kingdom,customer16,SMALL RED BABUSHKA NOTEBOOK ,2018-07-12,70091,2,22754,0.85
United Kingdom,customer16,SMALL PINK MAGIC CHRISTMAS TREE,2018-07-12,70091,20,84341B,0.85
United Kingdom,customer16,ROTATING LEAVES T-LIGHT HOLDER,2018-07-12,70091,30,21494,1.25
United Kingdom,customer16,SET OF 36 PAISLEY FLOWER DOILIES,2018-07-12,70091,2,21974,2.98
United Kingdom,customer16,PLASTERS IN TIN VINTAGE PAISLEY ,2018-07-12,70091,2,22557,1.65
United Kingdom,customer16,DOORMAT KEEP CALM AND COME IN,2018-07-12,70091,2,23284,6.75
United Kingdom,customer16,PINK & WHITE BREAKFAST TRAY,2018-07-12,70091,36,84563A,5.95
United Kingdom,customer16,TRADITIONAL KNITTING NANCY,2018-07-12,70091,1,22621,1.45
United Kingdom,customer16, OVAL WALL MIRROR DIAMANTE ,2018-07-12,70091,2,22167,20.38
United Kingdom,customer16,PACK OF 20 NAPKINS RED APPLES,2018-07-12,70091,1,22908,1.66
United Kingdom,customer16,PAPER CHAIN KIT 50'S CHRISTMAS ,2018-07-12,70091,24,22086,2.55
United Kingdom,customer16,3 PIECE SPACEBOY COOKIE CUTTER SET,2018-07-12,70091,6,22964,2.1
United Kingdom,customer16,RIBBON REEL HEARTS DESIGN ,2018-07-12,70091,12,22079,1.65
United Kingdom,customer16,IVORY WICKER HEART MEDIUM,2018-07-12,70091,10,23333,1.04
United Kingdom,customer16,CHRISTMAS METAL TAGS ASSORTED ,2018-07-12,70091,10,22945,0.85
United Kingdom,customer16,ENCHANTED BIRD COATHANGER 5 HOOK,2018-07-12,70091,2,84792,4.65
United Kingdom,customer16,SET OF 3 NOTEBOOKS IN PARCEL,2018-07-12,70091,2,22759,1.65
United Kingdom,customer16,REGENCY CAKESTAND 3 TIER,2018-07-12,70091,1,22423,10.95
United Kingdom,customer16,PAPER CHAIN KIT 50'S CHRISTMAS ,2018-07-12,70091,4,22086,2.55
United Kingdom,customer16,TRADITIONAL WOODEN CATCH CUP GAME ,2018-07-12,70091,1,21892,1.25
United Kingdom,customer16,RED APPLES CHOPPING BOARD   ,2018-07-12,70091,8,23115,4.95
United Kingdom,customer16,ASSORTED COLOUR BIRD ORNAMENT,2018-07-12,70091,48,84879,1.69
United Kingdom,customer16,CHEST OF DRAWERS GINGHAM HEART ,2018-07-12,70091,3,22797,16.95
United Kingdom,customer8,I'M ON HOLIDAY METAL SIGN,2018-03-04,70092,36,21907,2.1
United Kingdom,customer8,RABBIT NIGHT LIGHT,2018-03-04,70092,12,23084,2.08
United Kingdom,customer8,SET OF 4 KNICK KNACK TINS LEAVES ,2018-03-04,70092,1,23237,4.15
United Kingdom,customer8,PANTRY MAGNETIC  SHOPPING LIST,2018-03-04,70092,12,23198,1.45
United Kingdom,customer8,ELEPHANT CARNIVAL POUFFE,2018-03-04,70092,1,21627,29.79
United Kingdom,customer8,S/4 PINK FLOWER CANDLES IN BOWL,2018-03-04,70092,1,85040A,3.36
United Kingdom,customer8,SET OF 10 LED DOLLY LIGHTS,2018-03-04,70092,12,23108,6.25
United Kingdom,customer8,WOOD BLACK BOARD ANT WHITE FINISH,2018-03-04,70092,1,82484,6.45
United Kingdom,customer28,12 PENCILS SMALL TUBE SKULL,2018-07-13,70093,1,20974,0.65
United Kingdom,customer28,SET OF 4 PANTRY JELLY MOULDS,2018-07-13,70093,1,22993,1.25
United Kingdom,customer28,ALARM CLOCK BAKELIKE GREEN,2018-07-13,70093,12,22726,3.75
United Kingdom,customer28,TABLECLOTH RED APPLES DESIGN ,2018-07-13,70093,10,22894,8.5
United Kingdom,customer28,SWEETHEART CAKESTAND 3 TIER,2018-07-13,70093,6,22776,9.95
United Kingdom,customer28,TRAVEL CARD WALLET VINTAGE TICKET,2018-07-13,70093,6,22996,0.36
United Kingdom,customer28,VIP HOLIDAY PURSE,2018-07-13,70093,4,20670,2.95
United Kingdom,customer28,TRADITIONAL KNITTING NANCY,2018-07-13,70093,24,22621,1.45
United Kingdom,customer28,WRAP VINTAGE PETALS  DESIGN,2018-07-13,70093,24,23232,0.42
United Kingdom,customer28,TRAVEL CARD WALLET KEEP CALM,2018-07-13,70093,4,22998,0.42
United Kingdom,customer28,COLOUR GLASS. STAR T-LIGHT HOLDER,2018-07-13,70093,10,71477,3.25
United Kingdom,customer28,EASTER TIN CHICKS IN GARDEN,2018-07-13,70093,8,22861,1.65
United Kingdom,customer28,PACK OF 12 LONDON TISSUES ,2018-07-13,70093,12,22616,0.29
United Kingdom,customer28,RED RETROSPOT PICNIC BAG,2018-07-13,70093,2,21936,5.91
United Kingdom,customer28,BELLE JARDINIERE CUSHION COVER,2018-07-13,70093,2,23395,3.75
United Kingdom,customer28,GLASS CHALICE BLUE SMALL ,2018-07-13,70093,1,21318,3.36
United Kingdom,customer28,"GREETING CARD, OVERCROWDED POOL.",2018-07-13,70093,12,84251G,0.85
United Kingdom,customer28,JUMBO  BAG BAROQUE BLACK WHITE,2018-07-13,70093,12,85099C,1.95
United Kingdom,customer28,PACK OF 20 NAPKINS RED APPLES,2018-07-13,70093,36,22908,1.66
United Kingdom,customer28,RED RETROSPOT PICNIC BAG,2018-07-13,70093,12,21936,5.91
United Kingdom,customer28,RECIPE BOX PANTRY YELLOW DESIGN,2018-07-13,70093,1,22666,2.95
United Kingdom,customer28,BREAD BIN DINER STYLE RED ,2018-07-13,70093,5,22846,14.95
United Kingdom,customer28,PINK VINTAGE PAISLEY PICNIC BAG,2018-07-13,70093,6,21933,2.95
United Kingdom,customer28,VINTAGE SNAKES & LADDERS,2018-07-13,70093,1,21912,3.75
United Kingdom,customer28,CHRISTMAS LIGHTS 10 REINDEER,2018-07-13,70093,1,22941,8.5
United Kingdom,customer28,ALARM CLOCK BAKELIKE PINK,2018-07-13,70093,2,22728,3.75
United Kingdom,customer28,ENAMEL BLUE RIM BISCUIT BIN,2018-07-13,70093,10,35241,4.95
United Kingdom,customer28,SET OF 4 KNICK KNACK TINS LEAVES ,2018-07-13,70093,2,23237,4.15
United Kingdom,customer28,JUMBO BAG STRAWBERRY,2018-07-13,70093,1,85099F,1.95
United Kingdom,customer28,SET/10 BLUE POLKADOT PARTY CANDLES,2018-07-13,70093,1,21124,1.25
United Kingdom,customer28,JUMBO STORAGE BAG SUKI,2018-07-13,70093,1,21931,1.95
United Kingdom,customer28,FAIRY CAKES NOTEBOOK A7 SIZE,2018-07-13,70093,3,84536B,0.85
United Kingdom,customer28,ICE CREAM BUBBLES,2018-07-13,70093,5,23445,0.83
United Kingdom,customer28,SMALL MARSHMALLOWS PINK BOWL,2018-07-13,70093,3,84596F,1.25
United Kingdom,customer28,PACK OF 12 BLUE PAISLEY TISSUES ,2018-07-13,70093,1,21983,0.29
United Kingdom,customer28,ROUND SNACK BOXES SET OF4 WOODLAND ,2018-07-13,70093,2,22326,2.95
United Kingdom,customer28,FELTCRAFT CHRISTMAS FAIRY,2018-07-13,70093,2,22940,4.25
United Kingdom,customer28,PINK REGENCY TEACUP AND SAUCER,2018-07-13,70093,1,22698,2.95
United Kingdom,customer28,SMALL IVORY HEART WALL ORGANISER,2018-07-13,70093,2,23132,5.75
United Kingdom,customer28,GINGHAM HEART  DOORSTOP RED,2018-07-13,70093,1,21411,4.25
United Kingdom,customer28,STORAGE TIN VINTAGE LEAF,2018-07-13,70093,12,23235,2.89
United Kingdom,customer28,SET/6 COLLAGE PAPER CUPS,2018-07-13,70093,1,21084,0.65
United Kingdom,customer28,LUNCH BAG  BLACK SKULL.,2018-07-13,70093,1,20727,1.65
United Kingdom,customer28,SET OF 12  VINTAGE POSTCARD SET,2018-07-13,70093,6,85015,2.51
United Kingdom,customer28,SET OF 36 DINOSAUR PAPER DOILIES,2018-07-13,70093,2,21972,2.98
United Kingdom,customer28,REINDEER HEART DECORATION SILVER,2018-07-13,70093,1,23221,1.63
United Kingdom,customer28,LUNCH BAG SUKI  DESIGN ,2018-07-13,70093,2,22383,1.65
United Kingdom,customer28,ROTATING SILVER ANGELS T-LIGHT HLDR,2018-07-13,70093,10,84347,2.55
United Kingdom,customer21,ORANGE SCENTED SET/9 T-LIGHTS,2018-07-11,70094,2,85231G,0.85
United Kingdom,customer21,ROCKING HORSE RED CHRISTMAS ,2018-07-11,70094,1,22571,0.72
United Kingdom,customer21,FILIGREE HEART BUTTERFLY WHITE ,2018-07-11,70094,1,23227,1.25
United Kingdom,customer21,LUNCH BAG RED RETROSPOT,2018-07-11,70094,6,20725,1.65
United Kingdom,customer21,LOVE HEART NAPKIN BOX ,2018-07-11,70094,2,22862,8.47
United Kingdom,customer21,"AIRLINE LOUNGE,METAL SIGN",2018-07-11,70094,2,82567,2.1
United Kingdom,customer21,TEA PARTY  WRAPPING PAPER ,2018-07-11,70094,2,22046,0.42
United Kingdom,customer21,PACK OF 12 SUKI TISSUES ,2018-07-11,70094,24,21982,0.29
United Kingdom,customer21,HERB MARKER PARSLEY,2018-07-11,70094,10,22918,0.65
United Kingdom,customer21,LOCAL CAFE MUG,2018-07-11,70094,1,22190,2.51
United Kingdom,customer21,PINK REGENCY TEACUP AND SAUCER,2018-07-11,70094,3,22698,2.95
United Kingdom,customer21,"ELEPHANT, BIRTHDAY CARD, ",2018-07-11,70094,2,21507,0.85
United Kingdom,customer21,ROTATING LEAVES T-LIGHT HOLDER,2018-07-11,70094,6,21494,1.25
United Kingdom,customer21,DOORMAT RED RETROSPOT,2018-07-11,70094,2,20685,7.95
United Kingdom,customer21,BREAD BIN DINER STYLE RED ,2018-07-11,70094,1,22846,14.95
United Kingdom,customer21,MAKE YOUR OWN FLOWERPOWER CARD KIT,2018-07-11,70094,24,22743,2.95
United Kingdom,customer21,T-LIGHT GLASS FLUTED ANTIQUE,2018-07-11,70094,2,22791,1.25
United Kingdom,customer21,CHILDREN'S SPACEBOY MUG,2018-07-11,70094,1,22972,1.65
United Kingdom,customer21,REGENCY CAKESTAND 3 TIER,2018-07-11,70094,2,22423,10.95
United Kingdom,customer21,SMALL CHINESE STYLE SCISSOR,2018-07-11,70094,25,16014,0.42
United Kingdom,customer21,SLEEPING CAT ERASERS,2018-07-11,70094,1,16237,0.21
United Kingdom,customer21,RECIPE BOX PANTRY YELLOW DESIGN,2018-07-11,70094,4,22666,2.95
United Kingdom,customer21,BLUE NEW BAROQUE CANDLESTICK CANDLE,2018-07-11,70094,1,84625C,2.95
United Kingdom,customer21,20 DOLLY PEGS RETROSPOT,2018-07-11,70094,1,22567,1.25
United Kingdom,customer21,ROCKING HORSE RED CHRISTMAS ,2018-07-11,70094,6,22571,0.72
United Kingdom,customer21,WOODEN BOX OF DOMINOES,2018-07-11,70094,4,21889,1.25
United Kingdom,customer21,"FEATHER PEN,HOT PINK",2018-07-11,70094,3,51014A,0.85
United Kingdom,customer21,GROW A FLYTRAP OR SUNFLOWER IN TIN,2018-07-11,70094,20,22693,1.25
United Kingdom,customer21,SILVER DIAMANTE PEN IN GIFT BOX,2018-07-11,70094,3,21849,4.95
United Kingdom,customer21,POTTING SHED SEED ENVELOPES,2018-07-11,70094,48,21894,1.25
United Kingdom,customer21,BLUE POLKADOT BOWL,2018-07-11,70094,3,20675,1.25
United Kingdom,customer21,TRADITIONAL NAUGHTS & CROSSES,2018-07-11,70094,1,23571,1.65
United Kingdom,customer21,FILIGRIS HEART WITH BUTTERFLY,2018-07-11,70094,4,21390,1.25
United Kingdom,customer21,TRAVEL CARD WALLET VINTAGE TICKET,2018-07-11,70094,1,22996,0.36
United Kingdom,customer21,PAPER POCKET TRAVELING FAN ,2018-07-11,70094,2,15034,0.14
United Kingdom,customer21,VINTAGE CHRISTMAS STOCKING ,2018-07-11,70094,1,23311,2.55
United Kingdom,customer21,GLASS APOTHECARY BOTTLE PERFUME,2018-07-11,70094,6,23012,3.95
United Kingdom,customer21,FELTCRAFT PRINCESS LOLA DOLL,2018-07-11,70094,1,22750,3.75
United Kingdom,customer21,RED RETROSPOT LUGGAGE TAG,2018-07-11,70094,1,20658,2.51
United Kingdom,customer21,SET OF 4 ROSE BOTANICAL CANDLES,2018-07-11,70094,1,21620,3.75
United Kingdom,customer21,POTTING SHED TEA MUG,2018-07-11,70094,5,21868,3.36
United Kingdom,customer21,RED METAL BEACH SPADE ,2018-07-11,70094,12,21718,1.25
United Kingdom,customer21,ROUND SNACK BOXES SET OF4 WOODLAND ,2018-07-11,70094,12,22326,2.95
United Kingdom,customer21,SET 3 SONG BIRD PAPER EGGS ASSORTED,2018-07-11,70094,1,22967,2.55
United Kingdom,customer21,NATURAL SLATE HEART CHALKBOARD ,2018-07-11,70094,2,22457,2.95
United Kingdom,customer21,NO SINGING METAL SIGN,2018-07-11,70094,2,82600,2.1
United Kingdom,customer10,SKULLS WRITING SET ,2018-01-06,70095,6,21327,1.65
United Kingdom,customer10,CHARLIE LOLA BLUE HOT WATER BOTTLE ,2018-01-06,70095,6,84031B,4.21
United Kingdom,customer10,LUNCH BAG RED RETROSPOT,2018-01-06,70095,12,20725,1.65
United Kingdom,customer10,RED GINGHAM ROSE JEWELLERY BOX,2018-01-06,70095,4,21429,1.65
United Kingdom,customer10,ALARM CLOCK BAKELIKE GREEN,2018-01-06,70095,12,22726,3.75
United Kingdom,customer10,FRENCH BLUE METAL DOOR SIGN 1,2018-01-06,70095,1,22676,1.25
United Kingdom,customer10,TV DINNER TRAY AIR HOSTESS ,2018-01-06,70095,6,22471,11.02
United Kingdom,customer10,FELT TOADSTOOL LARGE,2018-01-06,70095,2,22254,1.25
United Kingdom,customer10,PACK OF 6 BIRDY GIFT TAGS,2018-01-06,70095,6,22585,1.25
United Kingdom,customer10,CHARLOTTE BAG DOLLY GIRL DESIGN,2018-01-06,70095,1,22661,0.85
United Kingdom,customer10,MULTICOLOUR SPRING FLOWER MUG,2018-01-06,70095,1,37340,0.85
United Kingdom,customer10,TOADSTOOL MONEY BOX,2018-01-06,70095,24,21452,2.95
United Kingdom,customer10,DOORMAT 3 SMILEY CATS,2018-01-06,70095,1,48111,6.75
United Kingdom,customer10,RED RETROSPOT APRON ,2018-01-06,70095,6,21042,5.95
United Kingdom,customer10,LUNCH BAG RED VINTAGE DOILY,2018-01-06,70095,1,23681,1.65
United Kingdom,customer10,NATURAL SLATE HEART CHALKBOARD ,2018-01-06,70095,1,22457,2.95
United Kingdom,customer4,ASSORTED COLOUR BIRD ORNAMENT,2018-07-19,70096,4,84879,1.69
United Kingdom,customer4,DOORMAT UNION FLAG,2018-07-19,70096,5,48138,7.95
United Kingdom,customer4,PINK FAIRY CAKE CHILDRENS APRON,2018-07-19,70096,1,47591D,4.21
United Kingdom,customer4,BAKING SET SPACEBOY DESIGN,2018-07-19,70096,1,22617,4.25
United Kingdom,customer4,PACK OF 12 WOODLAND TISSUES ,2018-07-19,70096,36,21981,0.29
United Kingdom,customer21,ASSORTED COLOUR BIRD ORNAMENT,2018-01-29,70097,2,84879,1.69
United Kingdom,customer21,WOOD S/3 CABINET ANT WHITE FINISH,2018-01-29,70097,1,82486,6.95
United Kingdom,customer21,PAINTED METAL PEARS ASSORTED,2018-01-29,70097,6,21136,1.69
United Kingdom,customer21,JUMBO BAG RED RETROSPOT,2018-01-29,70097,1,85099B,1.65
United Kingdom,customer21,SKULLS SQUARE TISSUE BOX,2018-01-29,70097,3,22100,1.25
United Kingdom,customer21,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2018-01-29,70097,1,22771,1.25
United Kingdom,customer21,BOTANICAL LAVENDER BIRTHDAY CARD,2018-01-29,70097,12,22031,0.42
United Kingdom,customer11,EMPIRE GIFT WRAP,2018-01-29,70098,2,22047,0.42
United Kingdom,customer11,PACK OF 6 LARGE FRUIT STRAWS ,2018-01-29,70098,96,23119,0.62
United Kingdom,customer11,CERAMIC HEART FAIRY CAKE MONEY BANK,2018-01-29,70098,12,22645,1.45
United Kingdom,customer11,CHERRY BLOSSOM  DECORATIVE FLASK,2018-01-29,70098,1,84279P,8.47
United Kingdom,customer11,DOORMAT HEARTS,2018-01-29,70098,1,48194,7.95
United Kingdom,customer11,WOOD BLACK BOARD ANT WHITE FINISH,2018-01-29,70098,1,82484,6.45
United Kingdom,customer11,SET OF 4 PANTRY JELLY MOULDS,2018-01-29,70098,108,22993,1.25
United Kingdom,customer11,HOT WATER BOTTLE I AM SO POORLY,2018-01-29,70098,1,22835,4.65
United Kingdom,customer11,ROUND SNACK BOXES SET OF 4 FRUITS ,2018-01-29,70098,4,22328,2.95
United Kingdom,customer11,HAND WARMER UNION JACK,2018-01-29,70098,2,22633,1.85
United Kingdom,customer11,SWEETHEART CERAMIC TRINKET BOX,2018-01-29,70098,4,21231,2.51
United Kingdom,customer11,SET OF TEA COFFEE SUGAR TINS PANTRY,2018-01-29,70098,2,23243,4.15
United Kingdom,customer11,"METAL SIGN,CUPCAKE SINGLE HOOK",2018-01-29,70098,24,82613B,2.51
United Kingdom,customer11,GREEN GIANT GARDEN THERMOMETER,2018-01-29,70098,12,22927,5.95
United Kingdom,customer11,PINK FAIRY CAKE CHILDRENS APRON,2018-01-29,70098,12,47591D,4.21
United Kingdom,customer11,CARD PSYCHEDELIC APPLES,2018-01-29,70098,3,22815,0.42
United Kingdom,customer11,DOORMAT HEARTS,2018-01-29,70098,1,48194,7.95
United Kingdom,customer11,WOVEN ROSE GARDEN CUSHION COVER ,2018-01-29,70098,24,46776F,4.21
United Kingdom,customer11,T-LIGHT HOLDER WHITE LACE,2018-01-29,70098,1,22216,1.66
